mmsi,imo
367049000,IMO8219384
367063280,IMO9126297
367070510,IMO8036586
367074110,IMO7366324
367078110,IMO9350379
367080000,IMO9938353
367093000,IMO9285500
367111870,IMO9399442
367123560,IMO8658102
367124980,IMO9271200
367125000,IMO9310109
367141680,IMO8302246
367166950,IMO9383780
367185000,IMO9498602
367186630,IMO7011632
367189890,IMO1193859
367190000,IMO7325253
367196000,IMO7908005
367211000,IMO7825423
367304000,IMO9302267
367309990,IMO8977754
367313120,IMO1603447
367332830,IMO9555682
367332840,IMO9555694
367348000,IMO8302442
367353660,IMO9501916
367357000,IMO9452866
367370000,IMO8302466
367371000,IMO8219396
367390890,IMO8741703
367400840,IMO9585089
367411370,IMO9585431
367413160,IMO8964458
367414810,IMO9184122
367422000,IMO9349514
367432220,IMO9585077
367433790,IMO9578737
367436760,IMO9536258
367438000,IMO9268538
367468270,IMO9603295
367486370,IMO9271195
367492110,IMO9399064
367503980,IMO9506722
367506560,IMO9568835
367510030,IMO9373759
367510770,IMO1236101
367514980,IMO9132234
367527000,IMO9273569
367530350,IMO9643520
367531780,IMO8842234
367535950,IMO9437335
367564890,IMO8987876
367567000,IMO8428583
367578740,IMO9218686
367581980,IMO9260794
367585890,IMO9647679
367585910,IMO9647576
367596840,IMO9647590
367596850,IMO9647681
367599260,IMO9712058
367602710,IMO9370692
367602790,IMO9095096
367606000,IMO9298686
367608620,IMO8975287
367612310,IMO9647693
367612470,IMO9647605
367612480,IMO9647617
367612490,IMO9647629
367612530,IMO9672600
367622660,IMO9207948
367641230,IMO9619684
367643740,IMO9742704
367645120,IMO9744623
367651380,IMO9724295
367653540,IMO9755090
367655260,IMO9670638
367665030,IMO9681821
367670000,IMO9688477
367689970,IMO9724283
367719640,IMO8793562
367721220,IMO9681833
367737720,IMO8983222
367746000,IMO9624885
367750000,IMO9388118
367754650,IMO9350379
367759000,IMO9305312
367766220,IMO131462900
367775000,IMO9298698
367776050,IMO8842416
367781000,IMO9349552
367782370,IMO9509970
367802000,IMO7714636
367810000,IMO9349552
367819000,IMO9232254
367822000,IMO7825394
367832000,IMO7227205
367833000,IMO7223508
367834000,IMO7234430
367852000,IMO9552006
368013860,IMO9679725
368016020,IMO8967852
368026000,IMO9218210
368031000,IMO9632583
368035830,IMO896482400
368042000,IMO9204570
368053000,IMO9311701
368086880,IMO8964769
368099310,IMO9734977
368099390,IMO9670080
368099430,IMO9700988
368100000,IMO9289659
368101000,IMO9175004
368146000,IMO9938339
368160000,IMO9322009
368183220,IMO1063439
368189190,IMO9264623
368224220,IMO8123509
368230820,IMO9469405
368237180,IMO9643087
368237190,IMO9622655
368242000,IMO9347499
368264720,IMO9385269
368269000,IMO9129706
368269780,IMO8998112
368270390,IMO9579157
368270970,IMO9694608
368305000,IMO9273674
368305620,IMO0000000
368308420,IMO0568812
368311960,IMO9382877
368311970,IMO9530034
368315650,IMO9199373
368324450,IMO9382865
368344630,IMO9529683
368357320,IMO8975287
368359000,IMO9349564
368364550,IMO9665334
368398460,IMO9685097
368400000,IMO9382853
368404010,IMO9724295
368444000,IMO9505039
368465000,IMO9273454
368473000,IMO9448114
368684000,IMO9077276
368707000,IMO9112727
368734000,IMO9117038
368784000,IMO9777890
368808000,IMO6924571
368850000,IMO7390105
368992000,IMO7303205
369006000,IMO9938389
369050000,IMO9274991
369207000,IMO9719056
369209000,IMO9719068
369215000,IMO9349502
369222000,IMO9777888
369224000,IMO9270115
369240000,IMO9551507
369246000,IMO9315202
369286000,IMO9270127
369293000,IMO9779214
369296000,IMO9244130
369309000,IMO9315197
369326000,IMO9177428
369327000,IMO9129706
369331000,IMO9645657
369339000,IMO9295218
369344000,IMO9278753
369355000,IMO9837092
369357000,IMO9837107
369363000,IMO9201645
369390000,IMO9314210
369462000,IMO9647514
369463000,IMO9647526
369527000,IMO9158288
369533000,IMO9690389
369543000,IMO9981910
369751000,IMO9400069
369818000,IMO9160853
369854000,IMO9271418
369886000,IMO9319806
369928000,IMO9593115
370011000,IMO9334234
370024000,IMO9527946
370030000,IMO9520819
370090000,IMO9713430
370095000,IMO9412751
370096000,IMO9581758
370101000,IMO9897937
370118000,IMO9439125
370130000,IMO9477816
370135000,IMO9438640
370137000,IMO9468724
370152000,IMO9909663
370185000,IMO9514042
370188000,IMO9345439
370189000,IMO9697894
370193000,IMO9623726
370215000,IMO9606871
370216000,IMO9458389
370230000,IMO9792034
370235000,IMO9375939
370254000,IMO9351593
370258000,IMO9482237
370271000,IMO9372494
370273000,IMO9349825
370290000,IMO9460033
370295000,IMO9392157
370299000,IMO9477919
370302000,IMO9464522
370314000,IMO9543263
370316000,IMO9846316
370320000,IMO9380271
370325000,IMO9461166
370341000,IMO9461439
370350000,IMO9616060
370361000,IMO9516868
370362000,IMO9603362
370363000,IMO9238521
370381000,IMO9580247
370392000,IMO9667722
370407000,IMO9388352
370413000,IMO9644043
370423000,IMO9392080
370453000,IMO9597812
370458000,IMO9458999
370475000,IMO9363106
370485000,IMO9782364
370508000,IMO9402706
370534000,IMO9425899
370544000,IMO9902304
370567000,IMO9383106
370574000,IMO9897901
370587000,IMO9302176
370594000,IMO9525429
370602000,IMO9866677
370633000,IMO9420291
370640000,IMO9501851
370644000,IMO9591052
370661000,IMO9464455
370677000,IMO9701047
370681000,IMO9676864
370696000,IMO9676101
370735000,IMO9326392
370737000,IMO9691515
370740000,IMO9888857
370744000,IMO9772802
370751000,IMO9206140
370761000,IMO9426130
370785000,IMO9423504
370808000,IMO9383429
370852000,IMO9409326
370865000,IMO9874985
370869000,IMO9477830
370879000,IMO9658680
370885000,IMO9470777
370892000,IMO9399002
370894000,IMO9401104
370918000,IMO9693769
370930000,IMO9398371
370937000,IMO9336907
370953000,IMO9679139
370962000,IMO9363699
370967000,IMO9383417
370968000,IMO9864679
370993000,IMO9401116
371007000,IMO9869590
371040000,IMO9536791
371046000,IMO9673173
371048000,IMO9328558
371051000,IMO9875666
371059000,IMO9289104
371060000,IMO9610432
371072000,IMO9476525
371085000,IMO9836919
371128000,IMO9783148
371129000,IMO9574860
371133000,IMO9672222
371140000,IMO9574054
371147000,IMO9339844
371148000,IMO9880013
371153000,IMO9699969
371161000,IMO9296781
371163000,IMO9316658
371172000,IMO9442873
371180000,IMO9518189
371185000,IMO9338890
371186000,IMO9866536
371208000,IMO9293454
371210000,IMO9694866
371215000,IMO9706736
371218000,IMO9401130
371222000,IMO9687203
371225000,IMO9885051
371228000,IMO9290531
371233000,IMO9441001
371243000,IMO9123154
371244000,IMO9780706
371245000,IMO9289116
371265000,IMO9659842
371274000,IMO9502958
371277000,IMO9860659
371282000,IMO9855563
371290000,IMO9691620
371293000,IMO9299109
371313000,IMO9727986
371318000,IMO9294343
371330000,IMO9692727
371355000,IMO9548732
371365000,IMO9846158
371374000,IMO9558218
371377000,IMO9644304
371383000,IMO9840881
371384000,IMO9303170
371389000,IMO9775177
371392000,IMO9873278
371410000,IMO9643958
371416000,IMO9610236
371420000,IMO9729881
371422000,IMO9286621
371427000,IMO9293911
371429000,IMO9347580
371441000,IMO9883091
371443000,IMO9110975
371449000,IMO9416977
371463000,IMO9550199
371466000,IMO9290543
371475000,IMO9295397
371478000,IMO9420265
371507000,IMO9687758
371513000,IMO8221404
371518000,IMO9805324
371519000,IMO9307059
371523000,IMO9317133
371545000,IMO9303510
371559000,IMO9294355
371563000,IMO9777814
371567000,IMO9856309
371570000,IMO9296315
371576000,IMO9768033
371581000,IMO9799707
371582000,IMO9467419
371586000,IMO9875018
371590000,IMO9584906
371598000,IMO9853632
371608000,IMO9392339
371618000,IMO9293595
371626000,IMO9342865
371628000,IMO9316945
371633000,IMO9664897
371638000,IMO9552276
371646000,IMO9732163
371648000,IMO9303182
371651000,IMO9642148
371655000,IMO9692818
371659000,IMO9336074
371662000,IMO9543897
371671000,IMO9355240
371697000,IMO9294367
371701000,IMO9511014
371704000,IMO9350068
371706000,IMO9574080
371707000,IMO9317353
371709000,IMO9459151
371715000,IMO9453298
371716000,IMO9309617
371718000,IMO9881495
371720000,IMO9128116
371752000,IMO9309447
371753000,IMO9461374
371798000,IMO9303194
371799000,IMO9302073
371811000,IMO9866196
371819000,IMO9755672
371836000,IMO9333852
371850000,IMO9633264
371851000,IMO9289128
371860000,IMO9320403
371862000,IMO9519121
371873000,IMO9660097
371878000,IMO9805647
371882000,IMO9860714
371883000,IMO9520792
371885000,IMO9536961
371895000,IMO9616058
371897000,IMO9589803
371908000,IMO9309459
371911000,IMO9456446
371919000,IMO9696436
371929000,IMO9393321
371932000,IMO9460605
371941000,IMO9738947
371951000,IMO9780990
371956000,IMO9708928
371962000,IMO9687655
371964000,IMO9303209
371965000,IMO9553115
371976000,IMO9287182
371977000,IMO9336763
371980000,IMO9337092
371987000,IMO9476769
371991000,IMO9400928
372008000,IMO9309473
372011000,IMO9407483
372031000,IMO9565558
372038000,IMO9302140
372044000,IMO9605994
372050000,IMO9304435
372051000,IMO9299551
372059000,IMO9758387
372084000,IMO9442859
372092000,IMO9863845
372094000,IMO9672234
372097000,IMO9293909
372104000,IMO9302138
372117000,IMO9658915
372123000,IMO9320439
372130000,IMO9370214
372140000,IMO9308895
372148000,IMO9362267
372154000,IMO9587001
372161000,IMO9875006
372164000,IMO9874961
372177000,IMO9744984
372178000,IMO9490600
372191000,IMO9614361
372198000,IMO9836414
372205000,IMO9749958
372213000,IMO9798832
372218000,IMO9312781
372238000,IMO8401781
372260000,IMO9510929
372267000,IMO9330305
372270000,IMO9425760
372280000,IMO9741413
372283000,IMO9303223
372290000,IMO9325788
372308000,IMO9491678
372309000,IMO9385506
372319000,IMO9337688
372321000,IMO9656553
372339000,IMO9542867
372341000,IMO9323508
372346000,IMO9325439
372348000,IMO9701152
372355000,IMO9650626
372361000,IMO9496989
372367000,IMO9302152
372386000,IMO9372626
372390000,IMO9566655
372399000,IMO9325221
372400000,IMO9467421
372424000,IMO9889100
372443000,IMO9105566
372457000,IMO9449510
372487000,IMO8604979
372491000,IMO9237151
372506000,IMO9304370
372512000,IMO9312793
372516000,IMO9325233
372531000,IMO9312808
372548000,IMO9325776
372556000,IMO9471795
372592000,IMO9580273
372610000,IMO9372315
372611000,IMO8203402
372612000,IMO9553141
372613000,IMO9340570
372627000,IMO9446013
372638000,IMO9711901
372665000,IMO9302164
372682000,IMO9616072
372697000,IMO9580261
372707000,IMO9550319
372712000,IMO9317365
372724000,IMO9395159
372734000,IMO9767467
372736000,IMO9336048
372737000,IMO9320453
372747000,IMO9381249
372750000,IMO9851517
372759000,IMO9427005
372771000,IMO9808340
372798000,IMO9104524
372802000,IMO9383431
372812000,IMO9489833
372821000,IMO9914371
372840000,IMO9780146
372843000,IMO9369758
372857000,IMO9339806
372875000,IMO9791975
372878000,IMO9519212
372879000,IMO9403255
372883000,IMO9636371
372884000,IMO9381237
372901000,IMO9502831
372908000,IMO9619775
372914000,IMO9336050
372918000,IMO9435143
372924000,IMO9658795
372934000,IMO9335173
372945000,IMO9372327
372955000,IMO9333838
372967000,IMO9491666
372973000,IMO9339272
372974000,IMO9805714
372981000,IMO9519107
372985000,IMO9863792
372995000,IMO9531715
372997000,IMO9419747
373004000,IMO9467433
373005000,IMO9484467
373012000,IMO9476941
373014000,IMO9758739
373017000,IMO9477189
373021000,IMO8212087
373033000,IMO9603398
373035000,IMO9604940
373044000,IMO9340752
373046000,IMO9782170
373048000,IMO9515216
373054000,IMO9860788
373057000,IMO9620695
373060000,IMO9610195
373061000,IMO9537018
373068000,IMO9465291
373069000,IMO9484481
373071000,IMO9494747
373075000,IMO9604976
373079000,IMO9625827
373085000,IMO9520601
373096000,IMO9433640
373100000,IMO9667899
373102000,IMO9626730
373107000,IMO9514121
373115000,IMO9041215
373119000,IMO9588081
373124000,IMO9463205
373131000,IMO9590072
373132000,IMO9524011
373139000,IMO9495583
373146000,IMO9552886
373153000,IMO9720067
373158000,IMO9527180
373176000,IMO9643192
373183000,IMO9461415
373188000,IMO9590084
373189000,IMO9606974
373190000,IMO9514028
373201000,IMO9567738
373204000,IMO9802085
373209000,IMO9819985
373210000,IMO9626742
373214000,IMO9582996
373223000,IMO9491408
373226000,IMO9909675
373227000,IMO9500687
373228000,IMO9604926
373230000,IMO9610200
373233000,IMO9484429
373240000,IMO9635743
373256000,IMO9593335
373267000,IMO9512343
373277000,IMO9614969
373279000,IMO9616034
373281000,IMO9609237
373285000,IMO9850549
373298000,IMO9524023
373301000,IMO9514107
373309000,IMO9902081
373310000,IMO9650743
373312000,IMO9667758
373317000,IMO9688221
373331000,IMO9591961
373334000,IMO9537020
373355000,IMO9484443
373361000,IMO9732424
373362000,IMO9593347
373363000,IMO9104902
373383000,IMO9642136
373387000,IMO9889289
373398000,IMO9620683
373402000,IMO9527207
373404000,IMO9467445
373412000,IMO9623063
373415000,IMO9562453
373431000,IMO9650494
373449000,IMO9727352
373454000,IMO9607590
373457000,IMO9415727
373459000,IMO9392559
373471000,IMO9527958
373485000,IMO9566382
373494000,IMO9614983
373495000,IMO9591973
373500000,IMO9518103
373505000,IMO9478846
373526000,IMO9498626
373529000,IMO9599755
373553000,IMO9471666
373556000,IMO9609249
373557000,IMO9639464
373569000,IMO9614995
373570000,IMO9520998
373575000,IMO9526162
373582000,IMO9316361
373585000,IMO9624639
373598000,IMO9606338
373605000,IMO9489821
373607000,IMO9767015
373611000,IMO9614385
373622000,IMO9499723
373627000,IMO9512290
373630000,IMO9158276
373636000,IMO9656541
373649000,IMO9588079
373656000,IMO9502843
373662000,IMO9616022
373663000,IMO9668063
373681000,IMO9609512
373694000,IMO9624627
373695000,IMO9260378
373701000,IMO9473690
373712000,IMO9850800
373721000,IMO9595448
373733000,IMO9561942
373744000,IMO9602356
373746000,IMO9610652
373757000,IMO9609299
373765000,IMO9583184
373789000,IMO9591985
373805000,IMO9512044
373810000,IMO9624641
373814000,IMO9604990
373821000,IMO9643946
373835000,IMO9820984
373836000,IMO9709348
373840000,IMO9633202
373841000,IMO9651943
373843000,IMO9624328
373871000,IMO9711925
373874000,IMO9512329
373875000,IMO9625437
373877000,IMO9629976
373879000,IMO9597666
373897000,IMO9821835
373904000,IMO9374002
373908000,IMO9051686
373911000,IMO9706750
373913000,IMO9566423
373917000,IMO9624263
373928000,IMO9622710
373932000,IMO9566394
373943000,IMO9614294
373965000,IMO9771092
373970000,IMO9659191
373981000,IMO9650822
373996000,IMO9368895
373997000,IMO9598127
374018000,IMO9790816
374033000,IMO9742405
374035000,IMO9856268
374042000,IMO9624055
374058000,IMO9727443
374069000,IMO9827255
374077000,IMO9760653
374090000,IMO9760134
374092000,IMO9738818
374101000,IMO9713806
374106000,IMO9757527
374113000,IMO9854583
374119000,IMO9659749
374122000,IMO9748069
374126000,IMO9747948
374134000,IMO9852212
374152000,IMO9873890
374155000,IMO9836713
374158000,IMO9850537
374171000,IMO9725469
374179000,IMO9796561
374182000,IMO9908279
374185000,IMO9737369
374195000,IMO9709001
374208000,IMO9867425
374211000,IMO9038701
374213000,IMO9758753
374217000,IMO9748019
374223000,IMO9855604
374233000,IMO9725445
374243000,IMO9701023
374249000,IMO9757890
374254000,IMO9748045
374267000,IMO9609615
374270000,IMO9701700
374277000,IMO9708930
374291000,IMO9742417
374298000,IMO9708966
374299000,IMO9748435
374318000,IMO9760108
374327000,IMO9911721
374353000,IMO9779927
374356000,IMO9852664
374384000,IMO9773480
374417000,IMO9782259
374423000,IMO9728136
374438000,IMO9728069
374448000,IMO9867372
374450000,IMO9713818
374462000,IMO9881366
374466000,IMO9460588
374475000,IMO9863857
374494000,IMO9726695
374495000,IMO9747467
374508000,IMO9817913
374512000,IMO9758143
374514000,IMO9701712
374518000,IMO9790830
374519000,IMO9719355
374546000,IMO9760110
374547000,IMO9709324
374566000,IMO9875288
374570000,IMO9790933
374577000,IMO9718210
374581000,IMO9755696
374582000,IMO9287443
374590000,IMO9760641
374606000,IMO9713791
374607000,IMO9839284
374637000,IMO9916305
374645000,IMO9708681
374650000,IMO9750311
374654000,IMO9757826
374661000,IMO9567269
374668000,IMO9757785
374677000,IMO9732400
374678000,IMO9728071
374696000,IMO9749855
374706000,IMO9758870
374710000,IMO9731535
374727000,IMO9736353
374767000,IMO9725457
374778000,IMO9860740
374779000,IMO9728849
374785000,IMO9600619
374792000,IMO9755804
374794000,IMO9737357
374799000,IMO9742429
374803000,IMO9755701
374814000,IMO9708332
374815000,IMO9741384
374821000,IMO9728198
374832000,IMO9767479
374839000,IMO9715452
374840000,IMO9758454
374846000,IMO9659737
374854000,IMO9767766
374855000,IMO9316098
374858000,IMO9806043
374875000,IMO9738820
374880000,IMO9767572
374886000,IMO9647461
374910000,IMO9758442
374921000,IMO9715440
374922000,IMO9755749
374935000,IMO9737462
374964000,IMO9718985
374971000,IMO9747041
374983000,IMO9916290
374986000,IMO9369136
403297001,IMO9498482
403519000,IMO9660554
403520001,IMO9620944
403521001,IMO9620956
403526001,IMO9620968
403531001,IMO9626522
403532001,IMO9626534
403533001,IMO9620970
403668001,IMO9826469
403698000,IMO9837133
403789001,IMO9837121
405000242,IMO9793844
405000343,IMO9717060
405000345,IMO9731705
405000348,IMO9454187
405000373,IMO9758741
412032000,IMO9494371
412055000,IMO9223289
412069000,IMO9364758
412343000,IMO9285079
412344000,IMO9617466
412345000,IMO9407859
412346000,IMO9406805
412347000,IMO9407873
412349000,IMO9407861
412478000,IMO9864203
412768000,IMO9523146
412842000,IMO9566942
412859000,IMO9523158
413147000,IMO9310056
413148000,IMO9312561
413149000,IMO9312573
413151000,IMO9312585
413153000,IMO9312597
413159000,IMO9337913
413161000,IMO9334935
413165000,IMO9337925
413171000,IMO9337937
413173000,IMO9337949
413196000,IMO9523184
413198000,IMO9523196
413219590,IMO9277632
413279020,IMO9634880
413289250,IMO9611618
413310040,IMO9915014
413336090,IMO9915026
413349820,IMO9432165
413360000,IMO9488217
413376000,IMO9488475
413390180,IMO9619749
413391360,IMO9975727
413471050,IMO9608922
413489920,IMO9722754
413513640,IMO9742998
413515960,IMO9742974
413518040,IMO9742986
413532040,IMO9742950
413549320,IMO1014204
413686000,IMO9494383
413687000,IMO9494395
413702030,IMO9742962
413896000,IMO9416549
413941000,IMO9432737
413985000,IMO9523201
413996000,IMO9326744
414031000,IMO9628219
414037000,IMO9617272
414053000,IMO9628702
414058000,IMO9595682
414071000,IMO9579274
414145000,IMO9620542
414148000,IMO9591480
414152000,IMO9655822
414174000,IMO9663180
414175000,IMO9663178
414178000,IMO9677337
414189000,IMO9252230
414195000,IMO9326756
414199000,IMO9533050
414224000,IMO9139921
414230000,IMO9742950
414239000,IMO9232113
414246000,IMO9333060
414257000,IMO9252242
414274000,IMO9742974
414329000,IMO9742998
414333000,IMO9280809
414334000,IMO9464699
414348000,IMO9400148
414349000,IMO9400124
414365000,IMO9450947
414366000,IMO9484510
414430000,IMO9439228
414432000,IMO9567403
414477000,IMO9864186
414478000,IMO9864198
414546000,IMO9617478
414599000,IMO9672052
414693000,IMO9450911
414701000,IMO9523213
414706000,IMO9576791
414715000,IMO9576806
